0.0916669 0.0137913 0.00126876 0.331821 0.286622 0.526677 0.00142658 0.413242 0.295344 0.587096 0.00152193 0.436761 0.30894 0.618267 0.00154996 0.418327 0.29681 0.594262 
0.0765468 0.00968487 0.00143561 0.356044 0.252908 0.504573 0.00115937 0.342021 0.26818 0.563452 0.00118206 0.335947 0.270986 0.559255 0.00115186 0.336827 0.268165 0.562542 
0.06428 0.0182786 0.00186764 0.273227 0.207313 0.403878 0.00182083 0.290812 0.192791 0.387592 0.0018385 0.294053 0.195404 0.394167 0.00162579 0.355824 0.202246 0.427692 
0.083481 0.0234165 0.00210087 0.27304 0.258176 0.491411 0.00235183 0.234504 0.253102 0.471655 0.0023604 0.241581 0.247874 0.465469 0.00216169 0.298739 0.23924 0.46995 
0.0963396 0.00413685 0.000863013 0.377679 0.292597 0.592416 0.000867814 0.398652 0.309782 0.634766 0.000818481 0.383351 0.318999 0.644519 0.000842069 0.375694 0.313672 0.632993 
0.0672649 0.0161071 0.00164992 0.320411 0.224575 0.45597 0.00166686 0.307663 0.222951 0.445937 0.00170564 0.32061 0.227375 0.456419 0.00150923 0.321673 0.219288 0.438724 
0.0991869 0.0026502 0.000595618 0.274134 0.270207 0.528769 0.000609566 0.317605 0.276253 0.535369 0.0006646 0.272512 0.312631 0.596267 0.000702067 0.262564 0.315153 0.599326 
0.0843056 0.00498752 0.000973182 0.296404 0.244847 0.475883 0.000959941 0.323379 0.265541 0.514084 0.000937158 0.335689 0.272638 0.534428 0.000980272 0.390121 0.282619 0.580729 
0.0704009 0.00361419 0.000706454 0.467148 0.277481 0.568414 0.000652762 0.43017 0.258923 0.554876 0.000677969 0.416541 0.27588 0.568632 0.000669653 0.427327 0.263507 0.55435 
0.0474049 0.0989208 0.00361491 0.372108 0.213108 0.470564 0.00414727 0.430684 0.197658 0.459949 0.00394614 0.412243 0.20349 0.465559 0.00399808 0.40335 0.2024 0.459629 
0.0984038 0.0141119 0.00149585 0.284135 0.267134 0.509505 0.00152062 0.287722 0.269196 0.513751 0.0014106 0.22206 0.281503 0.499169 0.00156149 0.283822 0.288371 0.532606 
0.0858612 0.0535017 0.00299174 0.296846 0.246013 0.473797 0.00288922 0.31056 0.242837 0.472341 0.00291945 0.276627 0.234252 0.455048 0.00288369 0.226806 0.256694 0.470016 
0.0885671 0.0131678 0.0013744 0.19208 0.261114 0.483841 0.00140794 0.233494 0.2524 0.479043 0.00139675 0.237604 0.242184 0.455921 0.00141179 0.237282 0.260764 0.489366 
0.101937 0.00760773 0.00117002 0.241558 0.266577 0.503348 0.0011657 0.233585 0.271973 0.512107 0.00108184 0.233545 0.285097 0.536897 0.00113224 0.22033 0.282851 0.529231 
0.0927878 0.0062546 0.000870238 0.177862 0.264395 0.475568 0.000819109 0.16395 0.255526 0.456091 0.00074731 0.158079 0.255872 0.461095 0.0011259 0.230105 0.268078 0.49411 
0.0847531 0.0124983 0.00146072 0.269434 0.282224 0.542386 0.00145568 0.289422 0.284684 0.554384 0.00132163 0.304591 0.263046 0.522243 0.00129272 0.286588 0.253299 0.490644 
0.0899352 0.074615 0.00351671 0.23285 0.255163 0.46676 0.00376745 0.244364 0.240786 0.451505 0.0038851 0.279245 0.248079 0.472408 0.00362442 0.266849 0.250973 0.469847 
0.0795007 0.0133545 0.00152418 0.330149 0.236183 0.480099 0.00169469 0.31137 0.251597 0.495384 0.00167789 0.313679 0.248797 0.49317 0.00164838 0.317282 0.227482 0.464319 
0.0902806 0.0141635 0.00151775 0.130684 0.204352 0.342561 0.00150183 0.121276 0.191908 0.331291 0.00150044 0.136938 0.204772 0.345576 0.00150037 0.151377 0.229854 0.388937 
0.0808521 0.0111479 0.00101097 0.267768 0.236238 0.462727 0.00164434 0.329436 0.254107 0.504968 0.00166154 0.338809 0.237153 0.479535 0.00158913 0.310532 0.251881 0.50692 
0.0762989 0.0146382 0.00176429 0.317754 0.253497 0.508468 0.00175926 0.334224 0.251614 0.511422 0.00167025 0.328385 0.217006 0.434795 0.00147476 0.308545 0.242655 0.489939 
0.0959344 0.012579 0.00146545 0.24762 0.274479 0.522237 0.00146166 0.228085 0.29078 0.541798 0.00145988 0.227902 0.279027 0.523571 0.0015152 0.23433 0.261213 0.493767 
0.0535688 0.0421633 0.00234312 0.317529 0.208809 0.446065 0.00252752 0.319081 0.193973 0.421293 0.00273021 0.30222 0.202654 0.428802 0.00239129 0.343043 0.199303 0.437464 
0.0659558 0.039425 0.00245127 0.209563 0.230499 0.442025 0.00257912 0.289703 0.227051 0.452427 0.00253922 0.29631 0.235092 0.467033 0.00216639 0.279411 0.241476 0.472144 
0.064243 0.0544223 0.00267425 0.341529 0.208321 0.440654 0.00262761 0.327678 0.222866 0.466536 0.00250078 0.252389 0.225207 0.427492 0.00271216 0.336158 0.218572 0.461685 
0.0631364 0.0105936 0.00112035 0.230319 0.200526 0.396709 0.00112856 0.220879 0.221376 0.427862 0.00125123 0.220375 0.245451 0.459767 0.00118035 0.172364 0.199305 0.382354 
0.099242 0.0196167 0.00200018 0.146367 0.26492 0.465293 0.00202954 0.148605 0.267043 0.464055 0.00185826 0.18786 0.258382 0.468119 0.00167849 0.252626 0.251183 0.484586 
0.0642181 0.0281858 0.00238027 0.377694 0.207672 0.437955 0.00268777 0.358474 0.21959 0.43847 0.00238142 0.355748 0.221844 0.442092 0.00203727 0.347319 0.221463 0.447483 
0.0900894 0.0210325 0.00194377 0.329463 0.250815 0.478491 0.00185694 0.349317 0.263243 0.515176 0.00203135 0.331111 0.250626 0.480414 0.00187681 0.314604 0.24768 0.465561 
0.0817818 0.00835657 0.00119553 0.320157 0.254288 0.521957 0.00112061 0.334031 0.26273 0.543509 0.00120014 0.302333 0.271659 0.540245 0.00118362 0.271912 0.282817 0.543994 
0.0256325 0.0549008 0.00221385 0.295881 0.126117 0.293029 0.00226656 0.32211 0.129862 0.300721 0.00232308 0.339656 0.147937 0.337745 0.00265491 0.317397 0.149856 0.337246 
0.0626701 0.0502005 0.00277194 0.390251 0.240189 0.504379 0.00273347 0.389451 0.236439 0.492272 0.0027563 0.382987 0.22651 0.484696 0.00275599 0.399171 0.227251 0.491723 
0.0741825 0.0196558 0.00184976 0.308711 0.232865 0.443505 0.00162204 0.314889 0.226773 0.442577 0.00194322 0.275952 0.220925 0.409325 0.00178932 0.290285 0.227072 0.431207 
0.0500927 0.0672236 0.00274342 0.226574 0.164421 0.36094 0.00291349 0.234265 0.178718 0.374842 0.00295746 0.218476 0.161244 0.348014 0.00278253 0.323543 0.232075 0.448055 
0.0805392 0.00880889 0.00110797 0.309799 0.226241 0.447047 0.00117873 0.188766 0.270092 0.504058 0.00134579 0.312294 0.25226 0.494741 0.00140708 0.374022 0.233861 0.474784 
0.0815203 0.0772639 0.00247953 0.217676 0.239448 0.451184 0.00346257 0.285246 0.278161 0.548294 0.00358145 0.316368 0.265212 0.535484 0.00392695 0.303272 0.245963 0.500271 
0.0803434 0.0134245 0.00134484 0.350281 0.254333 0.502317 0.00137426 0.336368 0.256646 0.500516 0.00207452 0.32995 0.230494 0.464413 0.00196666 0.339736 0.233406 0.468123 
0.0618938 0.0128808 0.00148272 0.333422 0.20798 0.437021 0.00147069 0.335109 0.211165 0.446374 0.00143279 0.282316 0.205542 0.427085 0.00144392 0.336068 0.207488 0.438139 
0.0742475 0.0282905 0.00149566 0.128197 0.21312 0.395259 0.00194443 0.130332 0.236951 0.446247 0.00264556 0.159113 0.28043 0.533252 0.00181839 0.187672 0.245783 0.471963 
0.0441857 0.0272003 0.00100184 0.286562 0.222665 0.449528 0.00162629 0.309292 0.20536 0.44046 0.00158033 0.291727 0.200119 0.430597 0.00102704 0.242751 0.134272 0.295205 
0.0834119 0.0115161 0.00158 0.253335 0.233678 0.426115 0.00153304 0.289349 0.249127 0.464601 0.00138981 0.314036 0.255017 0.484502 0.00157287 0.304092 0.244951 0.467978 
0.0687669 0.00988959 0.00116343 0.271229 0.209402 0.401998 0.00123163 0.254956 0.206997 0.373963 0.00121555 0.241593 0.199587 0.36154 0.00130754 0.251215 0.207653 0.381957 
0.0760607 0.00916025 0.00130289 0.260494 0.225415 0.422033 0.00125501 0.259563 0.229477 0.422767 0.00133402 0.254844 0.221768 0.411224 0.00126975 0.243357 0.217296 0.394543 
0.0887519 0.00930531 0.00121157 0.24756 0.258098 0.485176 0.00134761 0.2357 0.241687 0.446556 0.00129526 0.227033 0.229174 0.412055 0.00130552 0.242235 0.245357 0.461426 
0.0857125 0.00969893 0.0012047 0.308049 0.241889 0.46485 0.00113702 0.296253 0.247226 0.472389 0.00122994 0.278637 0.254684 0.482895 0.0014459 0.267745 0.258104 0.488673 
0.0722755 0.0087533 0.000757745 0.304872 0.21394 0.40164 0.000984896 0.284157 0.218957 0.428723 0.00124368 0.175878 0.216075 0.391856 0.00140614 0.195032 0.21797 0.39294 
